2025-04-12 09:15:45,063 - app.routes.basic_data - INFO - Dados básicos encontrados: 4 registros
2025-04-12 09:15:45,063 - app.routes.basic_data - INFO - Registro ID 16: month=4, year=2026, clients_served=32
2025-04-12 09:15:54,184 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=1.2
2025-04-12 09:15:54,184 - app.routes.basic_data - INFO - Registro ID 14: month=5, year=2025, clients_served=342
2025-04-12 09:15:54,185 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=3124234.0, sales_expenses=423.0, input_product_expenses=423.0
2025-04-12 09:15:54,185 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=312123423.0, other_fixed_costs=423.0
2025-04-12 09:15:54,185 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=312423.4, sales_expenses=42.3, input_product_expenses=42.3
2025-04-12 09:15:54,185 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=31212342.3, other_fixed_costs=42.3
2025-04-12 09:15:54,185 - app.routes.basic_data - INFO - Registro ID 13: month=4, year=2025, clients_served=321
2025-04-12 09:15:54,185 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=312.0, sales_expenses=312.0, input_product_expenses=312.0
2025-04-12 09:15:54,185 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=12.0, other_fixed_costs=747.0
2025-04-12 09:15:54,186 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=31.2, sales_expenses=31.2, input_product_expenses=31.2
2025-04-12 09:15:54,186 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=1.2, other_fixed_costs=74.7
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Dados básicos encontrados: 4 registros
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Registro ID 16: month=4, year=2026, clients_served=32
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=23.0, sales_expenses=32.0, input_product_expenses=23.0
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=32.0
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.3, sales_expenses=3.2, input_product_expenses=2.3
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=3.2
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Registro ID 15: month=7, year=2025, clients_served=12
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=21.0, sales_expenses=12.0, input_product_expenses=2.0
2025-04-12 09:15:56,616 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=12.0
2025-04-12 09:15:56,617 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.1, sales_expenses=1.2, input_product_expenses=0.2
2025-04-12 09:15:56,617 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=1.2
2025-04-12 09:15:56,617 - app.routes.basic_data - INFO - Registro ID 14: month=5, year=2025, clients_served=342
2025-04-12 09:15:56,617 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=3124234.0, sales_expenses=423.0, input_product_expenses=423.0
2025-04-12 09:15:56,618 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=312123423.0, other_fixed_costs=423.0
2025-04-12 09:15:56,619 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=312423.4, sales_expenses=42.3, input_product_expenses=42.3
2025-04-12 09:15:56,619 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=31212342.3, other_fixed_costs=42.3
2025-04-12 09:15:56,619 - app.routes.basic_data - INFO - Registro ID 13: month=4, year=2025, clients_served=321
2025-04-12 09:15:56,619 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=312.0, sales_expenses=312.0, input_product_expenses=312.0
2025-04-12 09:15:56,619 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=12.0, other_fixed_costs=747.0
2025-04-12 09:15:56,619 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=31.2, sales_expenses=31.2, input_product_expenses=31.2
2025-04-12 09:15:56,620 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=1.2, other_fixed_costs=74.7
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Dados básicos encontrados: 4 registros
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Registro ID 16: month=4, year=2026, clients_served=32
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=23.0, sales_expenses=32.0, input_product_expenses=23.0
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=32.0
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.3, sales_expenses=3.2, input_product_expenses=2.3
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=3.2
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Registro ID 15: month=7, year=2025, clients_served=12
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=21.0, sales_expenses=12.0, input_product_expenses=2.0
2025-04-12 09:15:59,989 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=12.0
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.1, sales_expenses=1.2, input_product_expenses=0.2
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=1.2
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Registro ID 14: month=5, year=2025, clients_served=342
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=3124234.0, sales_expenses=423.0, input_product_expenses=423.0
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=312123423.0, other_fixed_costs=423.0
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=312423.4, sales_expenses=42.3, input_product_expenses=42.3
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=31212342.3, other_fixed_costs=42.3
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Registro ID 13: month=4, year=2025, clients_served=321
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=312.0, sales_expenses=312.0, input_product_expenses=312.0
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=12.0, other_fixed_costs=747.0
2025-04-12 09:15:59,990 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=31.2, sales_expenses=31.2, input_product_expenses=31.2
2025-04-12 09:15:59,991 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=1.2, other_fixed_costs=74.7
2025-04-12 09:16:03,003 - app.routes.basic_data - INFO - Dados básicos encontrados: 4 registros
2025-04-12 09:16:03,003 - app.routes.basic_data - INFO - Registro ID 16: month=4, year=2026, clients_served=32
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=23.0, sales_expenses=32.0, input_product_expenses=23.0
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=32.0
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.3, sales_expenses=3.2, input_product_expenses=2.3
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=3.2
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Registro ID 15: month=7, year=2025, clients_served=12
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=21.0, sales_expenses=12.0, input_product_expenses=2.0
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=12.0
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.1, sales_expenses=1.2, input_product_expenses=0.2
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=1.2
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Registro ID 14: month=5, year=2025, clients_served=342
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=3124234.0, sales_expenses=423.0, input_product_expenses=423.0
2025-04-12 09:16:03,004 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=312123423.0, other_fixed_costs=423.0
2025-04-12 09:16:03,005 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=312423.4, sales_expenses=42.3, input_product_expenses=42.3
2025-04-12 09:16:03,005 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=31212342.3, other_fixed_costs=42.3
2025-04-12 09:16:03,005 - app.routes.basic_data - INFO - Registro ID 13: month=4, year=2025, clients_served=321
2025-04-12 09:16:03,005 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=312.0, sales_expenses=312.0, input_product_expenses=312.0
2025-04-12 09:16:03,006 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=12.0, other_fixed_costs=747.0
2025-04-12 09:16:03,007 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=31.2, sales_expenses=31.2, input_product_expenses=31.2
2025-04-12 09:16:03,007 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=1.2, other_fixed_costs=74.7
2025-04-12 09:37:10,339 - app.routes.basic_data - INFO - Dados básicos encontrados: 4 registros
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Registro ID 16: month=4, year=2026, clients_served=32
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=23.0, sales_expenses=32.0, input_product_expenses=23.0
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=32.0
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.3, sales_expenses=3.2, input_product_expenses=2.3
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=3.2
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Registro ID 15: month=7, year=2025, clients_served=12
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=21.0, sales_expenses=12.0, input_product_expenses=2.0
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=12.0
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.1, sales_expenses=1.2, input_product_expenses=0.2
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=1.2
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Registro ID 14: month=5, year=2025, clients_served=342
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=3124234.0, sales_expenses=423.0, input_product_expenses=423.0
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=312123423.0, other_fixed_costs=423.0
2025-04-12 09:37:10,340 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=312423.4, sales_expenses=42.3, input_product_expenses=42.3
2025-04-12 09:37:10,341 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=31212342.3, other_fixed_costs=42.3
2025-04-12 09:37:10,341 - app.routes.basic_data - INFO - Registro ID 13: month=4, year=2025, clients_served=321
2025-04-12 09:37:10,341 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=312.0, sales_expenses=312.0, input_product_expenses=312.0
2025-04-12 09:37:10,341 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=12.0, other_fixed_costs=747.0
2025-04-12 09:37:10,341 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=31.2, sales_expenses=31.2, input_product_expenses=31.2
2025-04-12 09:37:10,341 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=1.2, other_fixed_costs=74.7
2025-04-12 09:38:37,656 - app.routes.basic_data - INFO - Dados básicos encontrados: 4 registros
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Registro ID 16: month=4, year=2026, clients_served=32
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=23.0, sales_expenses=32.0, input_product_expenses=23.0
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=32.0
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.3, sales_expenses=3.2, input_product_expenses=2.3
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=3.2
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Registro ID 15: month=7, year=2025, clients_served=12
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=21.0, sales_expenses=12.0, input_product_expenses=2.0
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=12.0
2025-04-12 09:38:37,657 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.1, sales_expenses=1.2, input_product_expenses=0.2
2025-04-12 09:38:37,658 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=1.2
2025-04-12 09:38:37,658 - app.routes.basic_data - INFO - Registro ID 14: month=5, year=2025, clients_served=342
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=3124234.0, sales_expenses=423.0, input_product_expenses=423.0
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=312123423.0, other_fixed_costs=423.0
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=312423.4, sales_expenses=42.3, input_product_expenses=42.3
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=31212342.3, other_fixed_costs=42.3
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Registro ID 13: month=4, year=2025, clients_served=321
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=312.0, sales_expenses=312.0, input_product_expenses=312.0
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=12.0, other_fixed_costs=747.0
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=31.2, sales_expenses=31.2, input_product_expenses=31.2
2025-04-12 09:38:37,659 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=1.2, other_fixed_costs=74.7
2025-04-12 09:38:55,121 - app.routes.basic_data - INFO - Dados básicos encontrados: 4 registros
2025-04-12 09:38:55,121 - app.routes.basic_data - INFO - Registro ID 16: month=4, year=2026, clients_served=32
2025-04-12 09:38:55,121 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=23.0, sales_expenses=32.0, input_product_expenses=23.0
2025-04-12 09:38:55,121 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=32.0
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.3, sales_expenses=3.2, input_product_expenses=2.3
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=3.2
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Registro ID 15: month=7, year=2025, clients_served=12
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=21.0, sales_expenses=12.0, input_product_expenses=2.0
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=12.0
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.1, sales_expenses=1.2, input_product_expenses=0.2
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=1.2
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Registro ID 14: month=5, year=2025, clients_served=342
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=3124234.0, sales_expenses=423.0, input_product_expenses=423.0
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=312123423.0, other_fixed_costs=423.0
2025-04-12 09:38:55,122 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=312423.4, sales_expenses=42.3, input_product_expenses=42.3
2025-04-12 09:38:55,123 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=31212342.3, other_fixed_costs=42.3
2025-04-12 09:38:55,123 - app.routes.basic_data - INFO - Registro ID 13: month=4, year=2025, clients_served=321
2025-04-12 09:38:55,123 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=312.0, sales_expenses=312.0, input_product_expenses=312.0
2025-04-12 09:38:55,123 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=12.0, other_fixed_costs=747.0
2025-04-12 09:38:55,123 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=31.2, sales_expenses=31.2, input_product_expenses=31.2
2025-04-12 09:38:55,123 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=1.2, other_fixed_costs=74.7
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Dados básicos encontrados: 4 registros
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Registro ID 16: month=4, year=2026, clients_served=32
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=23.0, sales_expenses=32.0, input_product_expenses=23.0
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=32.0
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.3, sales_expenses=3.2, input_product_expenses=2.3
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=3.2
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Registro ID 15: month=7, year=2025, clients_served=12
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=21.0, sales_expenses=12.0, input_product_expenses=2.0
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=23.0, other_fixed_costs=12.0
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=2.1, sales_expenses=1.2, input_product_expenses=0.2
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=2.3, other_fixed_costs=1.2
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Registro ID 14: month=5, year=2025, clients_served=342
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=3124234.0, sales_expenses=423.0, input_product_expenses=423.0
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=312123423.0, other_fixed_costs=423.0
2025-04-12 09:39:09,659 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=312423.4, sales_expenses=42.3, input_product_expenses=42.3
2025-04-12 09:39:09,660 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=31212342.3, other_fixed_costs=42.3
2025-04-12 09:39:09,660 - app.routes.basic_data - INFO - Registro ID 13: month=4, year=2025, clients_served=321
2025-04-12 09:39:09,660 - app.routes.basic_data - INFO - Valores monetários brutos: sales_revenue=312.0, sales_expenses=312.0, input_product_expenses=312.0
2025-04-12 09:39:09,660 - app.routes.basic_data - INFO - Valores monetários brutos: fixed_costs=None, pro_labore=12.0, other_fixed_costs=747.0
2025-04-12 09:39:09,660 - app.routes.basic_data - INFO - Valores formatados: sales_revenue=31.2, sales_expenses=31.2, input_product_expenses=31.2
2025-04-12 09:39:09,660 - app.routes.basic_data - INFO - Valores formatados: fixed_costs=None, pro_labore=1.2, other_fixed_costs=74.7
2025-04-12 09:39:28,488 - app.routes.basic_data_operations - INFO - Processando dados básicos para usuário 2 em modo edição
2025-04-12 09:39:28,489 - app.routes.basic_data_operations - INFO - Valores recebidos (antes da conversão):
2025-04-12 09:39:28,489 - app.routes.basic_data_operations - INFO - - month: 4, year: 2026, clients_served: 60
2025-04-12 09:39:28,489 - app.routes.basic_data_operations - INFO - - sales_revenue: '23'
2025-04-12 09:39:28,489 - app.routes.basic_data_operations - INFO - - sales_expenses: '32'
2025-04-12 09:39:28,489 - app.routes.basic_data_operations - INFO - - input_product_expenses: '23'
2025-04-12 09:39:28,490 - app.routes.basic_data_operations - INFO - - fixed_costs: 'None'
2025-04-12 09:39:28,491 - app.routes.basic_data_operations - INFO - - pro_labore: '23'
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - other_fixed_costs: '32'
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - Valores convertidos (após a conversão):
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - sales_revenue_float: 23.0
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - sales_expenses_float: 32.0
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - input_product_expenses_float: 23.0
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - fixed_costs_float: None
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - pro_labore_float: 23.0
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - other_fixed_costs_float: 32.0
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - Dados que serão salvos no banco:
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - month: 4, year: 2026, clients_served: 60
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - sales_revenue: 23.0
2025-04-12 09:39:28,492 - app.routes.basic_data_operations - INFO - - sales_expenses: 32.0
2025-04-12 09:39:28,493 - app.routes.basic_data_operations - INFO - - input_product_expenses: 23.0
2025-04-12 09:39:28,493 - app.routes.basic_data_operations - INFO - - fixed_costs: None
2025-04-12 09:39:28,493 - app.routes.basic_data_operations - INFO - - pro_labore: 23.0
2025-04-12 09:39:28,493 - app.routes.basic_data_operations - INFO - - other_fixed_costs: 32.0
